target_va,name,pass
0x1434ee980,Scaleform::GFx::Button::Func95,masked48
0x1434eeff0,Scaleform::GFx::Button::Func101,masked48
0x1434ef2f0,Scaleform::GFx::Button::Func59,masked48
0x1434ef940,Scaleform::GFx::Button::Func119,masked48
0x1434efd50,Scaleform::GFx::Button::Func1,masked48
0x1434f1050,Scaleform::GFx::DefaultSocketFactory_Scaleform::GFx::GFxSocketImpl_::Func2,masked48
0x1434f0740,Scaleform::GFx::GFxSocketImpl::Func2,masked48
0x1434f07a0,Scaleform::GFx::GFxSocketImpl::Func3,masked48
0x1434f07e0,Scaleform::GFx::GFxSocketImpl::Func4,masked48
0x1434f0810,Scaleform::GFx::GFxSocketImpl::Func5,masked48
0x1434f0830,Scaleform::GFx::GFxSocketImpl::Func6,masked48
0x1434f0960,Scaleform::GFx::GFxSocketImpl::Func10,masked48
0x1434f0e40,Scaleform::GFx::GFxSocketImpl::Func19,masked48
0x1434f0e70,Scaleform::GFx::GFxSocketImpl::Func20,masked48
0x1434f0ed0,Scaleform::GFx::GFxSocketImpl::Func21,masked48
0x1434f0fd0,Scaleform::GFx::GFxSocketImpl::Func1,masked48
0x1434f1840,Scaleform::SysFile::SysFile,masked48
0x1434f3d90,Scaleform::GFx::Text::TextStyleParserHandler_wchar_t_::Func2,masked48
0x1434f6060,Scaleform::SysAllocMapper::Func1,masked48
0x1434f6550,Scaleform::GFx::AS3Support::Func3,masked48
0x1434f7050,Scaleform::GFx::AS3::DoAbc::Func1,masked48
0x1434f7170,Scaleform::GFx::AS3::MemoryContextImpl::Func1,masked48
0x1434f7310,Scaleform::GFx::ZlibSupport::Func2,masked48
0x1434f7f60,Scaleform::GFx::AS3::InstanceTraits::fl_sensors::Accelerometer::Func12,masked48
0x1434f8320,Scaleform::GFx::AS3::Instances::fl_sensors::Accelerometer::Func3,masked48
0x1434f88e0,Scaleform::GFx::AS3::InstanceTraits::fl_ui::ContextMenuClipboardItems::Func12,masked48
0x1434fe880,Scaleform::GFx::AS3::InstanceTraits::fl_gfx::MouseCursorEvent::Func12,masked48
0x143502300,Scaleform::GFx::AS3::InstanceTraits::fl_gfx::IMEEventEx::Func12,masked48
0x143508580,Scaleform::GFx::DrawTextImpl::Func1,masked48
0x1435086d0,Scaleform::GFx::DrawTextManager::Func1,masked48
0x143508910,Scaleform::GFx::DrawTextImpl::Func27,masked48
0x143508930,Scaleform::GFx::DrawTextImpl::Func25,masked48
0x143508950,Scaleform::GFx::DrawTextImpl::Func39,masked48
0x143508a30,Scaleform::GFx::DrawTextImpl::Func23,masked48
0x143508aa0,Scaleform::GFx::DrawTextImpl::Func21,masked48
0x143508ad0,Scaleform::GFx::DrawTextImpl::Func5,masked48
0x143508b10,Scaleform::GFx::DrawTextImpl::Func41,masked48
0x143508b80,Scaleform::GFx::DrawTextImpl::Func10,masked48
0x143508ba0,Scaleform::GFx::DrawTextImpl::Func24,masked48
0x143508f50,Scaleform::GFx::DrawTextImpl::Func20,masked48
0x14350ad50,Scaleform::GFx::AS3::IMEManager::Func14,masked48
0x14350b120,Scaleform::GFx::AS3::IMEManager::Func5,masked48
0x14350be00,Scaleform::GFx::AS3::IMEManager::Func1,masked48
0x14350bf60,Scaleform::GFx::ASIMEManager::Func3,masked48
0x14350bf70,Scaleform::GFx::AS3::NotifyLoadInitCandidateList::Func3,masked48
0x14350c950,Scaleform::GFx::ZLibFile::Func6,masked48
0x14350c9e0,Scaleform::GFx::ZLibFile::Func8,masked48
0x14350cb90,Scaleform::GFx::ZLibFile::Func18,masked48
0x14350ccb0,Scaleform::GFx::ZLibFile::Func1,masked48
0x1435095c0,agsGetVersionNumber,masked48
0x1435095d0,agsInitialize,masked48
0x14350a360,agsDriverExtensionsDX12_PushMarker,masked48
0x14350a3a0,agsDriverExtensionsDX12_SetMarker,masked48
0x14350d6b0,std::codecvt_utf8_utf16_wchar_t_1114111_0_::Func1,masked48
0x1435135d0,ffxFsr2ContextCreate,masked48
0x143513820,ffxFsr2ContextGenerateReactiveMask,masked48
0x143513b10,ffxFsr2GetJitterPhaseCount,masked48
0x14351ec60,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func2,masked48
0x14351fde0,Scaleform::Render::RBGenericImpl::DepthStencilBuffer::Func1,masked48
0x14351fe80,Scaleform::Render::RBGenericImpl::RenderBufferManager::Func1,masked48
0x14351ff90,Scaleform::Render::RBGenericImpl::RenderTarget::Func1,masked48
0x143520020,Scaleform::Render::RenderTarget::Func1,masked48
0x1435225d0,agsSetDisplayMode,masked48
0x143660698,std::_Facet_Register,masked48
0x143660b88,std::type_info::_dtor_type_info,masked48
0x143660d30,_Init_thread_abort,masked48
0x143660d60,_Init_thread_footer,masked48
0x143660dc0,_Init_thread_header,masked48
0x143660e28,_Init_thread_notify,masked48
0x143660e6c,_Init_thread_wait,masked48
0x143660f0c,__scrt_initialize_crt,masked48
0x143660fe4,__scrt_is_nonwritable_in_current_image,masked48
0x143661120,tls_callback_0,masked48
0x143661188,__dyn_tls_on_demand_init,masked48
0x1436612c8,__tlregdtor,masked48
0x143661360,operator_new,masked48
0x143661ac0,__raise_securityfailure,masked48
0x143661c78,capture_current_context,masked48
0x143661ce8,capture_previous_context,masked48
0x143661f30,__scrt_get_show_window_mode,masked48
0x143661f74,__scrt_is_managed_app,masked48
0x143662068,__security_init_cookie,masked48
0x143666dfc,ATL::CAtlBaseModule::~CAtlBaseModule,masked48
0x143669880,hkConcurrency::Func2,masked48
0x14366e080,hkBlockStreamCommandWriter::Func2,masked48
0x14366e0f0,hkPrimaryCommandDispatcher::Func1,masked48
0x143671b90,hkcdPlanarEntity::Func2,masked48
0x1436834d0,hkcdPlanarGeometry::VertexStorage::Func2,masked48
0x143683900,hkcdPlanarGeometry::Func4,masked48
0x143689ae0,hkcdGsk_Float3ShapeInterface::Func2,masked48
0x143689ee0,hkcdGsk_Float3ShapeInterface::Func1,masked48
0x143691480,hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::Func2,masked48
0x143694670,hkcdSimdTreeUtils::Build::hkcdBuildRangesTask_hkcdSimdTreeUtils::Build::hkcdRefitWithAabbWrapper::2::Func3,masked48
0x1436953a0,hkcdSimdTreeUtils::Build::Task::Func2,masked48
0x14369d6d0,hkDefaultCompoundMeshBody::Func8,masked48
0x14369d8c0,hkMemoryMeshBody::Func8,masked48
0x14369d930,hkMemoryMeshBody::Func15,masked48
0x14369f620,hkMultipleVertexBuffer::Func7,masked48
0x14369f630,hkMultipleVertexBuffer::Func6,masked48
0x1436a3830,hkMemoryMeshMaterial::Func5,masked48
0x1436a3850,hkMemoryMeshMaterial::Func4,masked48
0x1436a4a70,hkImageRef::Func2,masked48
0x1436a4ad0,hkMemoryMeshTexture::Func6,masked48
0x1436a4c70,hkMemoryMeshTexture::Sampler::Func5,masked48
0x1436a5eb0,hkSkinnedRefMeshShape::Func7,masked48
0x1436a71b0,hkMemoryMeshVertexBuffer::Func2,masked48
0x1436a73f0,hkMemoryMeshVertexBuffer::Func4,masked48
0x1436a7490,hkMultipleVertexBuffer::Func12,masked48
0x1436a74a0,hkMultipleVertexBuffer::Func10,masked48
0x1436a7740,hkMemoryMeshVertexBuffer::Func14,masked48
0x1436aca10,hkKeycodeData::Func2,masked48
0x1436b0b30,hkSignal3_hknpWorld_hknpBodyId_hknpMotionType::Enum::_MemberSlot_hclPhysicsClothWorld_void_hclPhysicsClothWorld::hknpWorld_hknpBodyId_hknpMotionType::Enum::::Func5,masked48
0x1436b5ca0,hkSignal3_hknpWorld_hknpBodyIdconst_int::_MemberSlot_hclClothLeafShapeSensor_void_hclClothLeafShapeSensor::hknpWorld_hknpBodyIdconst_int::::Func5,masked48
0x1436b83a0,BSClothUtils::BSInstantiationUtil::Func6,masked48
0x1436b8e40,hclCollisionConvexes::Func2,masked48
0x1436b9820,hclStaticShadowBuffer::Func2,masked48
0x1436bb720,hkBmpFileFormat::Func2,masked48
0x1436bc4d0,hkBmpFileFormat::Func3,masked48
0x1436c1fc0,hkConcurrencyInternals::BatchProcessorEx::lambda_d2f5ed2e2819df6eab90a8416f76b63b::::Func2,masked48
0x1436c5b80,hkDebugCommandProcessor::Func4,masked48
0x1436c5de0,hknpExternMeshShapeBuildContext::Func1,masked48
0x1436e8e40,hkcdStaticMeshTree::Queries_hkcdDefaultStaticMeshTree::_BaseBinaryQuery::Func1,masked48
0x1436e8f00,hknpCompressedMeshShapeInternals::GeometryProvider::Func1,masked48
0x1436e9030,hknpCompressedMeshShapeInternals::GetClosestPointsToConvexQuery::Func1,masked48
0x1436e9070,hknpCompressedMeshShapeInternals::GetClosestPointsToConvexQueryScaled::Func1,masked48
0x1436e90b0,hknpCompressedMeshShapeInternals::GetClosestPointsToHeightFieldQueryScaled0::Func1,masked48
0x1436e90f0,hknpCompressedMeshShapeInternals::GetClosestPointsToHeightFieldQueryScaled1::Func1,masked48
0x1436e9130,hknpCompressedMeshShapeInternals::GetClosestPointsToHeightFieldQueryScaled2::Func1,masked48
0x1436e9170,hknpCompressedMeshShapeInternals::GetClosestPointsToMeshQueryUnscaled::Func1,masked48
0x1436f22f0,hknpCompressedMeshShapeInternals::KeyMask::Func4,masked48
0x1436f9c20,hknpConvexConvexShapeBaseInterface::Func1,masked48
0x1436f9cd0,hknpConvexConvexShapeBaseInterface::Func2,masked48
0x1437059d0,hknpStreamContactSolver::Func6,masked48
0x143705a30,hknpStreamContactSolver::Func7,masked48
0x143705ad0,hknpStreamContactSolver::Func10,masked48
0x1437080e0,hknpStreamContactSolver::Func13,masked48
0x143721d40,hknpFaceClipConvexConvexManifoldGenerator::Func5,masked48
0x143733570,TreeOverlapsBufferedPairCollector_1_::Func1,masked48
0x143735da0,hknpSimdTreeBroadPhase::Func21,masked48
0x143736110,hknpSimdTreeBroadPhase::Func22,masked48
0x143736460,hknpSimdTreeBroadPhase::Func23,masked48
0x143736890,hknpSimdTreeBroadPhase::Func3,masked48
0x1437368a0,hknpSimdTreeBroadPhaseTasks::CollideTrees::Func5_v2,masked48
0x1437368c0,hknpSimdTreeBroadPhaseTasks::PrepareTreeBuildData::Func5_v2,masked48
0x1437368e0,hknpSimdTreeBroadPhase::Func12,masked48
0x143736a50,hknpSimdTreeBroadPhase::Func8,masked48
0x1437373f0,hknpSimdTreeBroadPhaseTasks::Finalize::Func3_v2,masked48
0x143737bd0,hknpSimdTreeBroadPhase::Func17,masked48
0x143738cd0,hknpSimdTreeBroadPhase::Func10,masked48
0x143090870,hknpCompressedMeshShapeCinfo::Func1,masked48
0x1437391d0,hknpShapeScalingUtil::Func1,masked48
0x143739330,hknpShapeScalingUtil::Func2,masked48
0x1437514c0,hkcdStaticMeshTree::GeometryProvider::Func11,masked48
0x143751530,hkcdStaticMeshTree::GeometryProvider::Func12,masked48
0x1402b2060,std::bad_alloc::_dtor_exception,masked48
0x1402b66a0,TESFormDetail::Fixed_TESQuest::3::Func1,masked48
0x1402b5010,BGSActorValueActivity::Func3_v2,masked48
0x1402b62d0,BGSActivityRuntimeT_BGSActorValueActivity::2::Func10,masked48
0x1402b5950,BGSActorValueActivity_Runtime::Func18_v4,masked48
0x1402b87c0,BGSApplyMagicEffectActivity::Func10_v2,masked48
0x1402cd5a0,BGSAIWorldLocationPointRadius::Func28,masked48
0x1402cd5a0,BGSAIWorldLocationPointRadius::Func27,masked48
0x1402ce6e0,BGSAIWorldLocationPrimitive::Func9,masked48
0x1402cf310,BGSAIWorldLocationPrimitive::Func28,masked48
0x1402d0cf0,BGSAIWorldLocationRefRadius::Func28,masked48
0x1402d13b0,BGSAIWorldLocationEditorSpacePointRadius::Func9,masked48
0x1402d13f0,BGSAIWorldLocationEditorSpacePointRadius::Func8,masked48
0x1402fbcc0,BGSProcedureHeadtrackExecState::Func8,masked48
0x14030a4e0,PathingRequestOpenSpace::Func1,masked48
0x14030a5b0,BGSProcedureTargetingModeAutopilotExecState::Func8,masked48
0x14030a560,BGSProcedureTargetingModeAutopilotExecState::Func7,masked48
0x1403179e0,BSBind::Snapshot::Func1,masked48
0x14031a230,stl::unique_function_impl::detail::TypeErasedFuncImpl::lambda_76326d5a3bf8e0e4f93ea7229158cfb2::void_NiAVObject_::Func1,masked48
0x1415ff050,BSAVMS::AVMPartialNode::Func1_v2,masked48
0x14033f094,std::basic_stringstream_char_std::char_traits_char::std::allocator_char::::Func1,masked48
0x14033fd30,ClientBIPrebuiltHTTPSPostPrivate::CurlHTTPSPost::Func1,masked48
0x14033fa30,ClientBIPrebuiltHTTPSPostPrivate::CurlHTTPSPost::Func2,masked48
0x1403701b0,CDebugSSectionReader::`scalar_deleting_destructor',masked48
0x1403707c0,AutoRegisterFormFactoryComponent_BGSCustomShipForm_DefaultFormComponentMoverPolicy::_ReserveType::Func1,masked48
0x1403887a0,SpaceshipEditor::UpgradeModeState_SystemSelect::Func4_v3,masked48
0x14039ec90,DynamicNavMeshTaskCellRemap::Func1,masked48
0x1403a2fe0,BSService::Detail::TCmd::lambda_52a916d4dbea9cabcefb4c24447d3ec8::void_::Func1,masked48
0x140817840,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_16c2a7d44be7b8d6b4265111d92e83e5::BSCore::NumericID_BSCore::NumericID_BSCore::NumericID_BGSPlanetWorldSpace::PersistentIDsconst_::Func1,masked48
0x1403a90a0,AutoRegisterFormFactoryComponent_ReflectionProbeCellComponent_DefaultFormComponentMoverPolicy::_ReserveType::Func1,masked48
0x1403cd290,RE::BGSChallengeForm::_dtor_BaseFormComponent,masked48
0x1403d7270,BGSBaseLODBlock::GeometryAutoDetachBlock::Func1,masked48
0x1403df2b0,stl::local_function_detail::LocalFunctionImpl::lambda_a0926e98b29de4cc7718fa79009407cc::BSVisit::BSVisitControl_NiAVObject_::Func2,masked48
0x1403e3e10,BSSequence::AnimationVectorVariableTrack::Func5,masked48
0x140413d20,BSFaceDB::CreateHeadControlNode::Func1,masked48
0x1415ff050,BSFaceDB::EyeCustomization::Func1,masked48
0x140413d20,BSFaceDB::HairCustomization::Func1,masked48
0x1415ff050,BSFaceDB::JewelryCustomizationNode::Func1,masked48
0x1404163e0,BSFaceDB::ReplaceHeadPartControlNode::Func1,masked48
0x1415ff050,BSFaceDB::RequestCompleteNode::Func1,masked48
0x1415ff050,BSFaceGenUtils::UpdateFaceCustomizationTexturesNode::Func1,masked48
0x14041f2e0,BSResource2::CacheType_BSResource2::TEntryType_0_CellRefDB::DBTraits_BSResource2::DBDefaultStreamPolicy::1024_::Func1,masked48
0x1415ff050,LoadedCellDB::PostProcessCell::Func1,masked48
0x14042ed40,BSTVSOTree_detail::TObjectWrapper_BSComponentDB2::Detail::StoredComponent_1_BGSAttachParentArray::::Func2,masked48
0x14044e030,AutoRegisterFormFactoryComponent_BGSSpacePhysicsFormComponent_DefaultFormComponentMoverPolicy::_ReserveType::Func1,masked48
0x14036d200,AutoRegisterFormFactoryComponent_BGSSpaceshipEquipment_DefaultFormComponentMoverPolicy::_ReserveType::Func1,masked48
0x1404505d0,AutoRegisterFormFactoryComponent_BGSSpaceshipWeaponBinding_DefaultFormComponentMoverPolicy::_ReserveType::Func1,masked48
0x140589920,BSNonUniformScaleExtraData::Func1,masked48
0x14047e480,BGSMotorAction::FanMotor::Func3,masked48
0x14038a2f0,TUIDataShuttleContainerMap_SpaceshipEditor::ShipRenameDisplayUpdate_DS_::Func9,masked48
0x14038a760,TUIDataToFlash_SpaceshipEditor::ShipRenameDisplayUpdate_DS_::Func4,masked48
0x14038a340,TUIDataShuttleContainerMap_SpaceshipEditor::ShipRenameDisplayUpdate_DS_::Func8,masked48
0x14038a710,TUIDataToFlash_SpaceshipEditor::ShipRenameDisplayUpdate_DS_::Func6,masked48
0x140716980,TUIDataToFlash_SpaceshipEditor::ColorInitializationData_DS_::Func1,masked48
0x1404ddc60,BSService::Detail::TCmd::lambda_3b6c7671eeb5b5acc5b4e8b65342012d::void_::Func1,masked48
0x1404d7350,TUIDataToFlash_SpaceshipEditor::ShipStats_DS_::Func1,masked48
0x1404c72a0,SpaceshipEditor::Spaceship3DManager::Func1,masked48
0x1436137d0,RE::AlchemyItem::ClearDataComponent,masked48
0x140544700,stl::unique_function_impl::detail::TypeErasedFuncImpl::lambda_63c953e8e3a7b8894b9560901875922d::BSContainer::ForEachResult_BGSRefAliasInstanceDataconst_::Func3,masked48
0x140544670,BSService::Detail::TCmd::lambda_25fd4484c9f270c6cddcb4c3b8a1e1dc::void_::Func1,masked48
0x140500690,Concurrency::details::ResourceManager::AffinityRestriction::`scalar_deleting_destructor',masked48
0x140564970,stl::local_function_detail::LocalFunctionImpl::lambda_24b3b63f4c0928bfe784f3ce19d9a5f6::BSVisit::BSVisitControl_NiAVObject_::Func2,masked48
0x1405461f0,REFR_LOCK::GetLockLevel,masked48
0x1405736c0,stl::unique_function_impl::detail::TypeErasedFuncImpl::lambda_121d62fa4df6b9a7959e69dc1c3b63f9::void_::Func3,masked48
0x140589e90,stl::local_function_detail::LocalFunctionImpl::lambda_dbf517e9e15d405001673e53c57886ea::BSContainer::ForEachResult_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_::Func2,masked48
0x140589920,BSTCaseInsensitiveStringMap_IDLE_ANIM_ROOT_::Func1,masked48
0x140681650,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_8ee449afe10d933a75c65bdc18cda39b::unsignedint_BSResource::IDconst_::Func2,masked48
0x140681660,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_7b35c59db711d5a882c8904126d5a4f6::::Func2,masked48
0x1405b23b0,FunctorCellVisitor::lambda_1f217d93f16066b532bf445c15346a90::::Func2,masked48
0x1405b23f0,FunctorCellVisitor::lambda_4dbe805b39b2900592f89416cc644578::::Func2,masked48
0x142755e20,TESPackedFile::Func1,masked48
0x142621240,RE::PackageList::_dtor_PackageList,masked48
0x1415ff050,BSVMLoadNode::Func1,masked48
0x1415ff050,BSVMPostProcessNode::Func1,masked48
0x1405e3060,RE::ArrowProjectile::Unk_D2,masked48
0x1405f2fd0,stl::local_function_detail::LocalFunctionImpl::lambda_1ad4dd0aefb1c1c866ec34d7465dcc5d::void_BSTArray_BSDependencyManagedFormPointer_BGSLayeredMaterialSwap_BSDependencyManagedFormRawPointerPolicy::BSTArrayHeapAllocator::::Func2,masked48
0x140620ce0,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_0309ebe85a5002cc12dcc3bfb59494bd::BSComponentDB2::ID_::Func1,masked48
0x140620c90,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_923694337caf8fd79a0cb5bedea38e7d::::Func1,masked48
0x140620c40,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_cde5b0c0f8919ad51fe46615c834338d::::Func1,masked48
0x14063f040,BSService::Detail::TCmd::lambda_c751b03bae711cd8de69e71e08249757::void_::Func1,masked48
0x140653cc0,BGSPrimitiveCylinder::Func7,masked48
0x140653b50,BGSPrimitiveEllipsoid::Func5,masked48
0x140653c80,BGSPrimitiveCylinder::Func5,masked48
0x140653a30,BGSPrimitiveLine::Func5,masked48
0x140653a80,BGSPrimitivePlane::Func5,masked48
0x140653be0,BGSPrimitiveSphere::Func5,masked48
0x1406594a0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_00825d6d60096ad821679cc4f7957ea8::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,masked48
0x140476ec0,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_5b43be6c455a2a51dd9a7269a00079ca::BSComponentDB2::ID_::Func2,masked48
0x140476ed0,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_8556c71063c67d4d750c8b90344839b3::BSComponentDB2::ID_::Func2,masked48
0x1406824d0,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_8556c71063c67d4d750c8b90344839b3::BSComponentDB2::ID_::Func1,masked48
0x140682100,RTTI_stl::local_function_detail::LocalFunctionImpl::lambda_74effe44634ffd5fab16b54313d8c8b1::void_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_,masked48
0x14068f3f0,MovementHandlerAgentPlayerFlightControls::Func7_v2,masked48
0x1406a97e0,BSTArrayAllocatorFunctor_BSTAlignedHeapArrayAllocator_16::::Func2,masked48
0x1406bf560,AStarSearch_AStarParameters_GravJumpSearch_AStarParam_DefaultSearchQueue_StarNode_StarLink::AStarParam_CustomExpectedConnections_100::_::Func1,masked48
0x1406becb0,GravJumpSearch::Func1,masked48
0x1406bcf80,PathingRequestOpenSpace::Func5,masked48
0x1406bcf20,PathingRequestOpenSpace::Func4,masked48
0x1406c01e0,PathingTraversalActionActivate::Func6,masked48
0x1406dc5c0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_49e2762e803368cb1398754ad0ee8de5::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,masked48
0x140704330,stl::local_function_detail::LocalFunctionImpl::lambda_deb8a53179e78b463eec9209e37703ac::BSContainer::ForEachResult_BSResource2::DBHandle_BSResource2::TEntryTraits_0_LoadedCellDB::DBTraits_BSResource2::DBDefaultStreamPolicy::const_::Func2,masked48
0x1407042c0,stl::local_function_detail::LocalFunctionImpl_std::reference_wrapper::lambda_d2ce969790d4ad9e716ab890b0f6d984::_BSContainer::ForEachResult_NiPointer_TESObjectREFR_const_::Func2,masked48
0x140716980,BGSSpatialSparseGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func1,masked48
0x1407112d0,BGSSpatialSparseGridSearchDirect_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::BGSSpatialGridSearchUtilitiesInternal::GetSparseGridCollectionShiftedChunkDataFunctor_::Func1,masked48
0x140710a40,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func12,masked48
0x14070dbe0,BGSSpatialSparseGridSearchDirect_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::BGSSpatialGridSearchUtilitiesInternal::GetSparseGridChunkDataFunctor_::Func12,masked48
0x14070c870,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func7,masked48
0x140710dc0,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func4,masked48
0x140710b80,BGSSpatialGridSearchBase_BGSSpatialGridSearchUtilitiesInternal::GridSearchPolicyWrapperDirect::_SearchPolicyStandard::::Func13,masked48
0x140730d80,BGSSpatialSparseGridSearchDebugData::Func4,masked48
0x140768000,BGSPlanetContentManagerContentProperties::Func5,masked48
0x14076ec80,BGSPlanet::ContentPlacement::Func6,masked48
0x1407831d0,BGSPlanet::MultiFiles::Grid::Func13,masked48
0x1407b3c70,BSService::Detail::TSubscriberTable_BGSPlanet::Commands::ClearHandles_::Func3,masked48
0x1407b4f50,stl::unique_function_impl::detail::TypeErasedFuncImpl::lambda_30c8ea1ae5118aea8f9a19b274c61d7b::void_BSTArray_BSResource2::DBHandle_BSResource2::TEntryTraits_0_BGSPlanet::ProcGenDB::DBTraits_BSResource2::DBDefaultStreamPolicy::_BSTArrayHeapAllocator::::Func2,masked48
0x140777b10,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_546d49705a2f97f85331da948a35af88::BSComponentDB2::Detail::ComponentKey_BSComponentDB2::Detail::SortByTypeTraits::BSGalaxy::PlayerKnowledge_::Func1,masked48
0x1407d1000,StorageTable::StorageData_StorageTable::BIMetrics::Storage_::Func2,masked48
0x1407cf120,StorageTable::StorageData_StorageTable::LensFlareInstance::Storage_::Func2,masked48
0x1407d0ef0,StorageTable::StorageData_StorageTable::BIMetrics::Storage_::Func3,masked48
0x1407cf010,StorageTable::StorageData_StorageTable::LensFlareInstance::Storage_::Func3,masked48
0x140848d10,stl::local_function_detail::LocalFunctionImpl::lambda_0b6b7e0a81e3625f62a70a90a0fe55f6::BSVisit::BSVisitControl_NiAVObject_::Func2,masked48
0x14084e610,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_4623542efd777b73235572015f4af36f::BSComponentDB2::ID_BSFixedStringconst_BGSSurface::OverlayPlacement::CTDesignatedInfoconst_::Func1,masked48
0x14084e2a0,BSTVSOTree_detail::TObjectWrapper_BSComponentDB2::Detail::StoredComponent_1_BGSSurface::CTBlockCellHeightGrid::::Func2,masked48
0x140850120,BSComponentDB2::Detail::CreateAndDeleteCommand::lambda_1e36ff6da760612b5f75081cfede2a33::BSComponentDB2::ID_BSFixedStringconst_BGSSurface::PatternPlacement::CTBlockHeightAdjustmentconst_::Func1,masked48
0x141ad2e70,BGSTerrainBlock::HeightAdjustmentModifier::Func5,masked48
0x1408523e0,std::_Ref_count_resource_BSTHashMap_BSSimpleTaggedType_BGSTerrain::Tag::FileIDTag_unsigned::int64_0::float_BSTDefaultScatterTable::std::default_delete_BSTHashMap_BSSimpleTaggedType_BGSTerrain::Tag::FileIDTag_unsigned::int64_0::float_BSTDefaultScatterTable::_::Func1,masked48
0x1408580f0,RE::BGSReflectedForm::AddChange,masked48
0x140859e70,BGSMeleeAimAssistModel::~BaseFormComponent,masked48
0x140859820,RE::MeleeAimAssistData::InitializeFormData,masked48
0x14085e510,BGSForceData::~BaseFormComponent,masked48
0x14085ea50,BGSProjectedDecal::AsObjectTemplate1,masked48
0x140861b10,RE::BGSProjectedDecal::Unk_75,masked48
0x140874350,MorphDriverData::Func7,masked48
0x140874d90,PoseDeformerData::Func7,masked48
0x14087aa50,BGSWeaponData::Ammunition::Func1,masked48
0x14087cef0,BGSWeaponData::Damage::Func3,masked48
0x140880310,BGSWeaponData::Power::Func1,masked48
0x140880350,BGSWeaponData::Power::Func3,masked48
0x1408e7110,BSReflection::IteratorEnumeratorAdaptor_BSTArrayIterator_ActorValueSnapshot::ActorValueBinding::::Func3,masked48
0x1408e7140,BSReflection::IteratorEnumeratorAdaptor_stl::scatter_table_detail::Iterator_stl::scatter_table_detail::TableStorage_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_BSTHeapSTLAllocator_stl::scatter_table_detail::Entry_1_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::_2::_BSTHeapSTLAllocator_std::pair_BSFixedStringconst_ParticleSystemDefineOverrides::2::2::Func3,masked48
0x1408d6f90,BSReflection::StdVectorType_std::vector_BGSWeatherSettingsForm::WeatherSound_BSTHeapSTLAllocator_BGSWeatherSettingsForm::WeatherSound_2::_::Func14,masked48
0x1408df480,BSReflection::StdMapType_stl::scatter_table_detail::ScatterTable_stl::scatter_table_detail::OpMap_1_BSResource::ID_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::_BSTHeapSTLAllocator_std::pair_BSResource::IDconst_std::unique_ptr_AssetDiagnostics::EntryBase_stl::detail::AlignedDelete_AssetDiagnostics::EntryBase::2::std::hash_BSResource::ID::std::equal_to_BSResource::ID::::Func11,masked48
0x1408da160,BSReflection::StdVectorType_std::vector_ParticleSystemDefine_BSTHeapSTLAllocator_ParticleSystemDefine_2::_::Func11,masked48
0x1408d73c0,BSReflection::StdVectorType_std::vector_BGSWeatherSettingsForm::SpellEffect_std::allocator_BGSWeatherSettingsForm::SpellEffect::_::Func15,masked48
